subject,experiment,task_type,trial_number,target_pair_type,target_pair_condition,target_triad_index,response_correct,response_time
2,3a,speeded_recognition,26,foil,intermixed,N/A,incorrect,1271
2,3a,speeded_recognition,27,AC,intermixed,6,incorrect,1061
2,3a,speeded_recognition,28,AC,blocked,3,correct,1497
2,3a,speeded_recognition,29,BC,intermixed,4,incorrect,1272
2,3a,speeded_recognition,30,BC,blocked,1,correct,1466
2,3a,speeded_recognition,31,foil,intermixed,N/A,incorrect,1231
2,3a,speeded_recognition,32,AB,blocked,3,correct,1022
2,3a,speeded_recognition,33,AC,intermixed,5,incorrect,1007
2,3a,speeded_recognition,34,AC,blocked,2,correct,1229
2,3a,speeded_recognition,35,BC,intermixed,6,correct,974
2,3a,speeded_recognition,36,AB,blocked,1,correct,1086
2,3a,speeded_recognition,37,BC,intermixed,5,correct,843
2,3a,speeded_recognition,38,foil,blocked,N/A,correct,1140
2,3a,speeded_recognition,39,AB,intermixed,4,correct,1079
2,3a,speeded_recognition,40,AB,blocked,2,correct,999
2,3a,speeded_recognition,41,AB,intermixed,5,correct,933
2,3a,speeded_recognition,42,foil,intermixed,N/A,incorrect,1115
2,3a,speeded_recognition,43,AB,blocked,3,correct,984
2,3a,speeded_recognition,44,foil,intermixed,N/A,incorrect,1050
2,3a,speeded_recognition,45,AC,blocked,3,correct,1134
2,3a,speeded_recognition,46,BC,intermixed,6,correct,993
2,3a,speeded_recognition,47,AB,blocked,2,correct,1205
2,3a,speeded_recognition,48,AB,intermixed,6,correct,889
2,3a,explicit_inference,1,AC,blocked,3,incorrect,2015
2,3a,explicit_inference,2,AC,intermixed,5,correct,1759
2,3a,explicit_inference,3,AC,blocked,1,incorrect,1327
2,3a,explicit_inference,4,AC,blocked,2,correct,1761
2,3a,explicit_inference,5,AC,intermixed,4,incorrect,1625
2,3a,explicit_inference,6,AC,intermixed,6,correct,2391
2,3a,explicit_inference,7,AC,intermixed,5,correct,1637
2,3a,explicit_inference,8,AC,blocked,3,correct,1795
2,3a,explicit_inference,9,AC,intermixed,6,correct,1742
2,3a,explicit_inference,10,AC,blocked,1,incorrect,1674
2,3a,explicit_inference,11,AC,intermixed,4,correct,1589
2,3a,explicit_inference,12,AC,blocked,2,incorrect,2239
3,3a,speeded_recognition,1,AC,blocked,3,correct,1391
3,3a,speeded_recognition,2,AC,intermixed,6,incorrect,1135
3,3a,speeded_recognition,3,BC,blocked,3,correct,1359
3,3a,speeded_recognition,4,foil,blocked,N/A,correct,1073
3,3a,speeded_recognition,5,BC,intermixed,4,correct,1095
3,3a,speeded_recognition,6,BC,blocked,2,correct,1241
3,3a,speeded_recognition,7,foil,intermixed,N/A,incorrect,1352
3,3a,speeded_recognition,8,AC,intermixed,4,correct,1034
3,3a,speeded_recognition,9,AC,blocked,1,incorrect,1420
3,3a,speeded_recognition,10,AC,intermixed,6,correct,1630
3,3a,speeded_recognition,11,AB,blocked,1,correct,2139
3,3a,speeded_recognition,12,BC,intermixed,6,correct,1715
3,3a,speeded_recognition,13,foil,blocked,N/A,incorrect,1528
3,3a,speeded_recognition,14,BC,intermixed,5,correct,1218
3,3a,speeded_recognition,15,AB,blocked,3,incorrect,1150
3,3a,speeded_recognition,16,foil,intermixed,N/A,incorrect,1536
3,3a,speeded_recognition,17,AC,intermixed,4,correct,1127
3,3a,speeded_recognition,18,BC,blocked,1,correct,1278
3,3a,speeded_recognition,19,foil,blocked,N/A,incorrect,1425
3,3a,speeded_recognition,20,AC,intermixed,5,correct,1352
3,3a,speeded_recognition,21,BC,blocked,3,correct,1430
3,3a,speeded_recognition,22,AB,intermixed,6,correct,920
3,3a,speeded_recognition,23,BC,blocked,2,correct,1350
3,3a,speeded_recognition,24,AB,intermixed,4,incorrect,1171
3,3a,speeded_recognition,25,foil,blocked,N/A,correct,1424
3,3a,speeded_recognition,26,BC,intermixed,4,correct,1125
3,3a,speeded_recognition,27,AB,blocked,3,incorrect,1381
3,3a,speeded_recognition,28,AC,intermixed,5,incorrect,1122
3,3a,speeded_recognition,29,AB,blocked,1,correct,1135
3,3a,speeded_recognition,30,BC,intermixed,5,correct,1080
3,3a,speeded_recognition,31,BC,blocked,1,correct,1292
3,3a,speeded_recognition,32,BC,intermixed,6,correct,1376
3,3a,speeded_recognition,33,AC,blocked,3,correct,1457
3,3a,speeded_recognition,34,AB,intermixed,6,correct,830
3,3a,speeded_recognition,35,foil,intermixed,N/A,incorrect,1421
3,3a,speeded_recognition,36,AB,blocked,2,correct,1630
3,3a,speeded_recognition,37,foil,blocked,N/A,incorrect,1488
3,3a,speeded_recognition,38,foil,blocked,N/A,correct,1255
3,3a,speeded_recognition,39,AB,intermixed,4,incorrect,1715
3,3a,speeded_recognition,40,AC,blocked,1,incorrect,1217
3,3a,speeded_recognition,41,foil,intermixed,N/A,correct,1821
3,3a,speeded_recognition,42,AB,intermixed,5,correct,1143
3,3a,speeded_recognition,43,AB,blocked,2,correct,1256
3,3a,speeded_recognition,44,AB,intermixed,5,correct,1417
3,3a,speeded_recognition,45,foil,intermixed,N/A,correct,1467
3,3a,speeded_recognition,46,AC,blocked,2,correct,1278
3,3a,speeded_recognition,47,foil,intermixed,N/A,correct,1228
3,3a,speeded_recognition,48,AC,blocked,2,correct,1411
3,3a,explicit_inference,1,AC,intermixed,6,correct,2425
3,3a,explicit_inference,2,AC,intermixed,4,correct,2604
3,3a,explicit_inference,3,AC,blocked,3,incorrect,2187
3,3a,explicit_inference,4,AC,intermixed,5,correct,2414
3,3a,explicit_inference,5,AC,blocked,1,correct,1508
3,3a,explicit_inference,6,AC,blocked,2,incorrect,1896
3,3a,explicit_inference,7,AC,blocked,1,correct,2184
3,3a,explicit_inference,8,AC,intermixed,6,correct,1624
3,3a,explicit_inference,9,AC,intermixed,5,correct,2277
3,3a,explicit_inference,10,AC,blocked,2,incorrect,2013
3,3a,explicit_inference,11,AC,blocked,3,correct,1780
3,3a,explicit_inference,12,AC,intermixed,4,incorrect,1670
4,3a,speeded_recognition,1,AB,blocked,2,incorrect,1328
4,3a,speeded_recognition,2,foil,intermixed,N/A,incorrect,1262
4,3a,speeded_recognition,3,AB,intermixed,6,correct,1071
4,3a,speeded_recognition,4,foil,intermixed,N/A,correct,1482
4,3a,speeded_recognition,5,AC,blocked,3,correct,1244
4,3a,speeded_recognition,6,AB,intermixed,6,correct,1437
4,3a,speeded_recognition,7,AC,blocked,1,correct,1200
4,3a,speeded_recognition,8,foil,blocked,N/A,correct,1734
4,3a,speeded_recognition,9,AB,intermixed,5,correct,1662
4,3a,speeded_recognition,10,foil,blocked,N/A,correct,959
4,3a,speeded_recognition,11,BC,blocked,1,correct,1263
4,3a,speeded_recognition,12,AC,intermixed,4,correct,1853
4,3a,speeded_recognition,13,BC,blocked,3,incorrect,1736
4,3a,speeded_recognition,14,AC,intermixed,4,incorrect,1184
4,3a,speeded_recognition,15,AB,blocked,2,correct,1213
4,3a,speeded_recognition,16,BC,intermixed,4,correct,1468
4,3a,speeded_recognition,17,foil,blocked,N/A,incorrect,2219
4,3a,speeded_recognition,18,BC,blocked,1,correct,1390
4,3a,speeded_recognition,19,AB,intermixed,5,correct,1190
4,3a,speeded_recognition,20,foil,intermixed,N/A,incorrect,2543
4,3a,speeded_recognition,21,AC,blocked,1,correct,1085
4,3a,speeded_recognition,22,AC,intermixed,5,correct,1312
4,3a,speeded_recognition,23,AB,blocked,3,correct,1243
4,3a,speeded_recognition,24,BC,intermixed,5,incorrect,1495
4,3a,speeded_recognition,25,foil,intermixed,N/A,incorrect,1081
4,3a,speeded_recognition,26,BC,blocked,2,correct,2251
4,3a,speeded_recognition,27,AC,intermixed,6,correct,958
4,3a,speeded_recognition,28,AB,blocked,1,correct,899
4,3a,speeded_recognition,29,AB,intermixed,4,correct,898
4,3a,speeded_recognition,30,foil,intermixed,N/A,correct,1344
4,3a,speeded_recognition,31,AB,blocked,1,correct,796
4,3a,speeded_recognition,32,foil,blocked,N/A,correct,1583
4,3a,speeded_recognition,33,foil,blocked,N/A,incorrect,1634
4,3a,speeded_recognition,34,AC,blocked,2,correct,984
4,3a,speeded_recognition,35,BC,intermixed,6,correct,1592
4,3a,speeded_recognition,36,BC,blocked,3,correct,939
4,3a,speeded_recognition,37,BC,intermixed,5,incorrect,1001
4,3a,speeded_recognition,38,BC,blocked,2,correct,1138
4,3a,speeded_recognition,39,BC,intermixed,6,correct,1107
4,3a,speeded_recognition,40,AB,blocked,3,correct,1604
4,3a,speeded_recognition,41,AC,intermixed,6,correct,1241
4,3a,speeded_recognition,42,AC,blocked,2,incorrect,1260
4,3a,speeded_recognition,43,BC,intermixed,4,correct,1039
4,3a,speeded_recognition,44,AC,blocked,3,correct,967
4,3a,speeded_recognition,45,AC,intermixed,5,incorrect,1185
4,3a,speeded_recognition,46,foil,blocked,N/A,incorrect,1169
4,3a,speeded_recognition,47,AB,intermixed,4,correct,811
4,3a,speeded_recognition,48,foil,intermixed,N/A,correct,1006
4,3a,explicit_inference,1,AC,blocked,3,correct,3882
4,3a,explicit_inference,2,AC,intermixed,4,incorrect,2217
4,3a,explicit_inference,3,AC,intermixed,6,incorrect,2765
4,3a,explicit_inference,4,AC,blocked,2,correct,1124
4,3a,explicit_inference,5,AC,blocked,1,correct,1768
4,3a,explicit_inference,6,AC,intermixed,5,correct,1772
4,3a,explicit_inference,7,AC,intermixed,6,incorrect,1062
4,3a,explicit_inference,8,AC,blocked,3,incorrect,1456
4,3a,explicit_inference,9,AC,blocked,2,correct,1882
4,3a,explicit_inference,10,AC,intermixed,5,correct,1116
4,3a,explicit_inference,11,AC,blocked,1,incorrect,1008
4,3a,explicit_inference,12,AC,intermixed,4,incorrect,1419
5,3a,speeded_recognition,1,foil,intermixed,N/A,correct,1768
5,3a,speeded_recognition,2,BC,intermixed,5,correct,2096
5,3a,speeded_recognition,3,foil,intermixed,N/A,correct,2192
5,3a,speeded_recognition,4,AB,blocked,2,correct,1567
5,3a,speeded_recognition,5,AC,intermixed,5,incorrect,1744
5,3a,speeded_recognition,6,AB,blocked,1,correct,1856
5,3a,speeded_recognition,7,AC,intermixed,6,incorrect,1655
5,3a,speeded_recognition,8,BC,blocked,1,correct,1824
5,3a,speeded_recognition,9,AB,intermixed,4,incorrect,1399
5,3a,speeded_recognition,10,AC,blocked,3,correct,1680
5,3a,speeded_recognition,11,AC,intermixed,4,correct,2383
5,3a,speeded_recognition,12,AB,blocked,2,correct,1440
5,3a,speeded_recognition,13,BC,intermixed,6,correct,1768
5,3a,speeded_recognition,14,foil,intermixed,N/A,correct,1616
5,3a,speeded_recognition,15,BC,blocked,3,correct,1519
5,3a,speeded_recognition,16,AB,intermixed,6,correct,2032
5,3a,speeded_recognition,17,BC,blocked,1,correct,1487
5,3a,speeded_recognition,18,AB,intermixed,6,correct,1336
5,3a,speeded_recognition,19,foil,intermixed,N/A,incorrect,1751
5,3a,speeded_recognition,20,AC,blocked,2,incorrect,1848
5,3a,speeded_recognition,21,AC,intermixed,5,incorrect,2248
5,3a,speeded_recognition,22,AB,blocked,3,correct,1351
5,3a,speeded_recognition,23,AC,intermixed,6,incorrect,1255
5,3a,speeded_recognition,24,AC,blocked,1,correct,2095
5,3a,speeded_recognition,25,foil,blocked,N/A,correct,1888
5,3a,speeded_recognition,26,BC,intermixed,5,correct,1696
5,3a,speeded_recognition,27,BC,blocked,2,correct,1031
5,3a,speeded_recognition,28,AB,intermixed,5,correct,1272
5,3a,speeded_recognition,29,foil,intermixed,N/A,correct,967
5,3a,speeded_recognition,30,AC,blocked,2,incorrect,1192
5,3a,speeded_recognition,31,BC,intermixed,4,correct,1647
5,3a,speeded_recognition,32,AB,blocked,3,correct,1615
5,3a,speeded_recognition,33,foil,blocked,N/A,correct,1399
5,3a,speeded_recognition,34,BC,intermixed,4,correct,1376
5,3a,speeded_recognition,35,foil,blocked,N/A,correct,1152
5,3a,speeded_recognition,36,BC,blocked,3,correct,984
5,3a,speeded_recognition,37,AB,intermixed,5,incorrect,951
5,3a,speeded_recognition,38,foil,blocked,N/A,correct,1248
5,3a,speeded_recognition,39,foil,intermixed,N/A,correct,1648
5,3a,speeded_recognition,40,AC,blocked,3,correct,1160
5,3a,speeded_recognition,41,AC,intermixed,4,correct,1272
5,3a,speeded_recognition,42,AB,blocked,1,incorrect,1633
5,3a,speeded_recognition,43,AB,intermixed,4,correct,1831
5,3a,speeded_recognition,44,foil,blocked,N/A,correct,1752
5,3a,speeded_recognition,45,foil,blocked,N/A,correct,2111
5,3a,speeded_recognition,46,BC,blocked,2,correct,1561
5,3a,speeded_recognition,47,BC,intermixed,6,correct,2030
5,3a,speeded_recognition,48,AC,blocked,1,correct,1416
5,3a,explicit_inference,1,AC,blocked,3,incorrect,1582
5,3a,explicit_inference,2,AC,blocked,1,incorrect,1657
5,3a,explicit_inference,3,AC,intermixed,4,incorrect,1416
5,3a,explicit_inference,4,AC,intermixed,6,correct,1360
5,3a,explicit_inference,5,AC,blocked,2,correct,1481
5,3a,explicit_inference,6,AC,intermixed,5,correct,1391
5,3a,explicit_inference,7,AC,intermixed,4,correct,1349
5,3a,explicit_inference,8,AC,intermixed,5,correct,1124
5,3a,explicit_inference,9,AC,blocked,1,correct,1206
5,3a,explicit_inference,10,AC,blocked,2,correct,1654
5,3a,explicit_inference,11,AC,intermixed,6,incorrect,1291
5,3a,explicit_inference,12,AC,blocked,3,incorrect,1916
6,3a,speeded_recognition,1,BC,blocked,1,correct,1831
6,3a,speeded_recognition,2,BC,intermixed,4,incorrect,1318
6,3a,speeded_recognition,3,foil,blocked,N/A,incorrect,1162
6,3a,speeded_recognition,4,foil,blocked,N/A,correct,1123
6,3a,speeded_recognition,5,AC,intermixed,4,incorrect,1243
6,3a,speeded_recognition,6,AC,blocked,3,correct,1162
6,3a,speeded_recognition,7,AC,intermixed,5,incorrect,1201
6,3a,speeded_recognition,8,AB,blocked,3,correct,1083
6,3a,speeded_recognition,9,BC,intermixed,6,incorrect,1201
6,3a,speeded_recognition,10,foil,intermixed,N/A,incorrect,965
6,3a,speeded_recognition,11,AB,blocked,1,correct,1123
6,3a,speeded_recognition,12,AB,intermixed,4,correct,1182
6,3a,speeded_recognition,13,BC,blocked,3,correct,1201
6,3a,speeded_recognition,14,AC,intermixed,6,correct,1752
6,3a,speeded_recognition,15,foil,blocked,N/A,incorrect,1792
6,3a,speeded_recognition,16,AC,intermixed,6,incorrect,1871
6,3a,speeded_recognition,17,BC,blocked,1,correct,1319
6,3a,speeded_recognition,18,BC,intermixed,6,correct,1476
6,3a,speeded_recognition,19,BC,blocked,3,correct,1987
6,3a,speeded_recognition,20,AB,intermixed,6,incorrect,1476
6,3a,speeded_recognition,21,AC,blocked,2,incorrect,1595
6,3a,speeded_recognition,22,foil,blocked,N/A,incorrect,1203
6,3a,speeded_recognition,23,AB,intermixed,6,correct,1201
6,3a,speeded_recognition,24,BC,blocked,2,incorrect,1240
6,3a,speeded_recognition,25,AB,intermixed,4,correct,1673
6,3a,speeded_recognition,26,AB,blocked,3,correct,1240
6,3a,speeded_recognition,27,AC,intermixed,5,incorrect,2106
6,3a,speeded_recognition,28,AC,blocked,3,correct,1083
6,3a,speeded_recognition,29,AC,intermixed,4,incorrect,1359
6,3a,speeded_recognition,30,AB,blocked,1,correct,1516
6,3a,speeded_recognition,31,foil,intermixed,N/A,correct,1516
6,3a,speeded_recognition,32,AC,blocked,1,incorrect,1868
6,3a,speeded_recognition,33,foil,intermixed,N/A,incorrect,1673
6,3a,speeded_recognition,34,BC,intermixed,4,incorrect,2029
6,3a,speeded_recognition,35,AB,blocked,2,correct,1791
6,3a,speeded_recognition,36,BC,intermixed,5,correct,1752
6,3a,speeded_recognition,37,foil,blocked,N/A,incorrect,1792
6,3a,speeded_recognition,38,foil,intermixed,N/A,incorrect,1516
6,3a,speeded_recognition,39,AC,blocked,1,correct,1319
6,3a,speeded_recognition,40,foil,intermixed,N/A,incorrect,2068
6,3a,speeded_recognition,41,BC,blocked,2,incorrect,1792
6,3a,speeded_recognition,42,foil,blocked,N/A,incorrect,867
6,3a,speeded_recognition,43,BC,intermixed,5,correct,1083
6,3a,speeded_recognition,44,foil,intermixed,N/A,incorrect,1437
6,3a,speeded_recognition,45,AB,intermixed,5,correct,1595
6,3a,speeded_recognition,46,AC,blocked,2,correct,1241
6,3a,speeded_recognition,47,AB,intermixed,5,correct,1319
6,3a,speeded_recognition,48,AB,blocked,2,correct,1477
6,3a,explicit_inference,1,AC,intermixed,5,incorrect,2974
6,3a,explicit_inference,2,AC,intermixed,6,incorrect,1534
6,3a,explicit_inference,3,AC,blocked,1,incorrect,2607
6,3a,explicit_inference,4,AC,blocked,3,incorrect,1582
6,3a,explicit_inference,5,AC,intermixed,4,correct,1590
6,3a,explicit_inference,6,AC,blocked,2,incorrect,1551
6,3a,explicit_inference,7,AC,intermixed,5,incorrect,1831
6,3a,explicit_inference,8,AC,blocked,2,incorrect,1614
6,3a,explicit_inference,9,AC,blocked,1,correct,2238
6,3a,explicit_inference,10,AC,intermixed,6,incorrect,1622
6,3a,explicit_inference,11,AC,intermixed,4,correct,2079
6,3a,explicit_inference,12,AC,blocked,3,incorrect,2454
7,3a,speeded_recognition,1,AC,intermixed,6,incorrect,1244
7,3a,speeded_recognition,2,BC,blocked,1,correct,1275
7,3a,speeded_recognition,3,AB,intermixed,6,correct,1772
7,3a,speeded_recognition,4,foil,blocked,N/A,correct,1528
7,3a,speeded_recognition,5,foil,intermixed,N/A,correct,1195
7,3a,speeded_recognition,6,AC,blocked,1,incorrect,1021
7,3a,speeded_recognition,7,AC,intermixed,6,incorrect,1593
7,3a,speeded_recognition,8,AB,blocked,3,incorrect,1451
7,3a,speeded_recognition,9,AC,intermixed,5,correct,1140
7,3a,speeded_recognition,10,foil,blocked,N/A,correct,1651
7,3a,speeded_recognition,11,BC,blocked,2,correct,1410
7,3a,speeded_recognition,12,BC,intermixed,4,correct,1429
7,3a,speeded_recognition,13,AC,blocked,2,correct,1401
7,3a,speeded_recognition,14,foil,intermixed,N/A,correct,1455
7,3a,speeded_recognition,15,AC,blocked,3,incorrect,1343
7,3a,speeded_recognition,16,BC,intermixed,5,correct,1325
7,3a,speeded_recognition,17,foil,blocked,N/A,correct,1290
7,3a,speeded_recognition,18,AB,blocked,1,correct,1223
7,3a,speeded_recognition,19,foil,blocked,N/A,correct,1337
7,3a,speeded_recognition,20,AC,blocked,2,correct,1380
7,3a,speeded_recognition,21,BC,intermixed,6,incorrect,1181
7,3a,speeded_recognition,22,AB,blocked,3,correct,1710
7,3a,speeded_recognition,23,AC,intermixed,4,correct,1358
7,3a,speeded_recognition,24,AC,blocked,3,correct,1445
7,3a,speeded_recognition,25,AB,intermixed,4,correct,1065
7,3a,speeded_recognition,26,BC,blocked,3,correct,1719
7,3a,speeded_recognition,27,BC,intermixed,4,incorrect,1831
7,3a,speeded_recognition,28,BC,blocked,3,correct,1363
7,3a,speeded_recognition,29,AB,intermixed,5,correct,1433
7,3a,speeded_recognition,30,BC,blocked,2,correct,1239
7,3a,speeded_recognition,31,AB,intermixed,6,correct,1749
7,3a,speeded_recognition,32,AB,blocked,2,correct,1571
7,3a,speeded_recognition,33,AC,intermixed,5,correct,1067
7,3a,speeded_recognition,34,foil,intermixed,N/A,correct,1169
7,3a,speeded_recognition,35,AB,blocked,1,correct,1107
7,3a,speeded_recognition,36,foil,blocked,N/A,incorrect,1287
7,3a,speeded_recognition,37,AB,intermixed,5,correct,1407
7,3a,speeded_recognition,38,foil,blocked,N/A,correct,1408
7,3a,speeded_recognition,39,BC,intermixed,5,correct,1492
7,3a,speeded_recognition,40,foil,intermixed,N/A,correct,1160
7,3a,speeded_recognition,41,AB,blocked,2,correct,1245
7,3a,speeded_recognition,42,AC,intermixed,4,incorrect,1740
7,3a,speeded_recognition,43,foil,intermixed,N/A,correct,815
7,3a,speeded_recognition,44,BC,blocked,1,correct,948
7,3a,speeded_recognition,45,foil,intermixed,N/A,correct,1139
7,3a,speeded_recognition,46,AB,intermixed,4,correct,1524
7,3a,speeded_recognition,47,AC,blocked,1,correct,1538
7,3a,speeded_recognition,48,BC,intermixed,6,incorrect,827
7,3a,explicit_inference,1,AC,intermixed,4,incorrect,2538
7,3a,explicit_inference,2,AC,blocked,3,incorrect,2267
7,3a,explicit_inference,3,AC,blocked,1,correct,1953
7,3a,explicit_inference,4,AC,blocked,2,incorrect,1982
7,3a,explicit_inference,5,AC,intermixed,5,correct,2084
7,3a,explicit_inference,6,AC,intermixed,6,correct,1800
7,3a,explicit_inference,7,AC,blocked,3,correct,2168
7,3a,explicit_inference,8,AC,blocked,2,incorrect,2013
7,3a,explicit_inference,9,AC,blocked,1,incorrect,2829
7,3a,explicit_inference,10,AC,intermixed,4,correct,2064
7,3a,explicit_inference,11,AC,intermixed,6,correct,1891
7,3a,explicit_inference,12,AC,intermixed,5,incorrect,1531
8,3a,speeded_recognition,1,AC,intermixed,5,correct,1239
8,3a,speeded_recognition,2,AC,blocked,1,correct,1176
8,3a,speeded_recognition,3,BC,intermixed,4,correct,1144
8,3a,speeded_recognition,4,foil,blocked,N/A,correct,1312
8,3a,speeded_recognition,5,BC,blocked,1,correct,1351
8,3a,speeded_recognition,6,BC,intermixed,5,correct,1224
8,3a,speeded_recognition,7,AC,blocked,2,incorrect,1479
8,3a,speeded_recognition,8,AC,intermixed,4,correct,1079
8,3a,speeded_recognition,9,foil,blocked,N/A,correct,1424
8,3a,speeded_recognition,10,AB,blocked,1,correct,1104
8,3a,speeded_recognition,11,BC,intermixed,5,correct,1119
8,3a,speeded_recognition,12,BC,blocked,2,correct,1127
8,3a,speeded_recognition,13,AC,intermixed,6,correct,1495
8,3a,speeded_recognition,14,AB,blocked,3,incorrect,1295
8,3a,speeded_recognition,15,BC,intermixed,4,correct,991
8,3a,speeded_recognition,16,BC,blocked,1,correct,960
8,3a,speeded_recognition,17,foil,blocked,N/A,incorrect,1159
8,3a,speeded_recognition,18,AC,intermixed,6,correct,1089
8,3a,speeded_recognition,19,AC,blocked,1,correct,1375
8,3a,speeded_recognition,20,foil,intermixed,N/A,correct,1304
8,3a,speeded_recognition,21,AB,intermixed,5,incorrect,1687
8,3a,speeded_recognition,22,foil,blocked,N/A,correct,1112
8,3a,speeded_recognition,23,AB,blocked,2,correct,1080
8,3a,speeded_recognition,24,BC,intermixed,6,correct,1238
