subject,experiment,task_type,trial_number,target_pair_type,target_pair_condition,target_triad_index,response_correct,response_time
1,1c,speeded_recognition,1,foil,blocked,N/A,correct,1017
1,1c,speeded_recognition,2,AC,intermixed,4,incorrect,1936
1,1c,speeded_recognition,3,BC,blocked,2,correct,1500
1,1c,speeded_recognition,4,AC,intermixed,5,correct,1499
1,1c,speeded_recognition,5,AC,blocked,3,correct,1357
1,1c,speeded_recognition,6,AC,intermixed,4,incorrect,1365
1,1c,speeded_recognition,7,foil,intermixed,N/A,correct,1325
1,1c,speeded_recognition,8,AB,blocked,3,incorrect,1190
1,1c,speeded_recognition,9,AB,intermixed,5,correct,1056
1,1c,speeded_recognition,10,AC,blocked,2,correct,1438
1,1c,speeded_recognition,11,BC,intermixed,5,correct,1447
1,1c,speeded_recognition,12,AC,blocked,3,correct,1317
1,1c,speeded_recognition,13,foil,intermixed,N/A,correct,1638
1,1c,speeded_recognition,14,AB,blocked,1,incorrect,1194
1,1c,speeded_recognition,15,BC,intermixed,6,correct,921
1,1c,speeded_recognition,16,AC,blocked,1,correct,1626
1,1c,speeded_recognition,17,foil,intermixed,N/A,correct,1416
1,1c,speeded_recognition,18,BC,blocked,1,correct,731
1,1c,speeded_recognition,19,AB,intermixed,5,correct,1019
1,1c,speeded_recognition,20,foil,blocked,N/A,correct,1423
1,1c,speeded_recognition,21,foil,intermixed,N/A,correct,1779
1,1c,speeded_recognition,22,AC,intermixed,6,correct,1343
1,1c,speeded_recognition,23,BC,blocked,3,correct,893
1,1c,speeded_recognition,24,AB,intermixed,4,correct,1191
1,1c,speeded_recognition,25,foil,intermixed,N/A,incorrect,2015
1,1c,speeded_recognition,26,AC,blocked,1,correct,1784
1,1c,speeded_recognition,27,BC,intermixed,4,incorrect,1300
1,1c,speeded_recognition,28,foil,blocked,N/A,correct,1125
1,1c,speeded_recognition,29,AC,intermixed,5,correct,1631
1,1c,speeded_recognition,30,AB,blocked,2,correct,865
1,1c,speeded_recognition,31,BC,intermixed,6,correct,917
1,1c,speeded_recognition,32,BC,blocked,1,correct,971
1,1c,speeded_recognition,33,AC,intermixed,6,correct,1354
1,1c,speeded_recognition,34,BC,blocked,3,correct,985
1,1c,speeded_recognition,35,AB,intermixed,6,incorrect,1664
1,1c,speeded_recognition,36,AB,blocked,2,correct,809
1,1c,speeded_recognition,37,foil,blocked,N/A,correct,1754
1,1c,speeded_recognition,38,BC,blocked,2,correct,1161
1,1c,speeded_recognition,39,BC,intermixed,5,correct,919
1,1c,speeded_recognition,40,foil,intermixed,N/A,correct,1159
1,1c,speeded_recognition,41,AB,intermixed,6,incorrect,1286
1,1c,speeded_recognition,42,AB,blocked,1,correct,1214
1,1c,speeded_recognition,43,BC,intermixed,4,correct,1309
1,1c,speeded_recognition,44,AC,blocked,2,correct,859
1,1c,speeded_recognition,45,foil,blocked,N/A,correct,1037
1,1c,speeded_recognition,46,AB,intermixed,4,correct,1122
1,1c,speeded_recognition,47,foil,blocked,N/A,correct,1391
1,1c,speeded_recognition,48,AB,blocked,3,correct,1051
1,1c,explicit_inference,1,AC,blocked,2,correct,3786
1,1c,explicit_inference,2,AC,blocked,3,correct,4022
1,1c,explicit_inference,3,AC,blocked,1,incorrect,1993
1,1c,explicit_inference,4,AC,intermixed,5,correct,2607
1,1c,explicit_inference,5,AC,blocked,2,correct,2365
1,1c,explicit_inference,6,AC,intermixed,6,correct,2260
1,1c,explicit_inference,7,AC,blocked,1,incorrect,2649
1,1c,explicit_inference,8,AC,intermixed,4,incorrect,2519
1,1c,explicit_inference,9,AC,blocked,3,correct,2446
1,1c,explicit_inference,10,AC,intermixed,6,incorrect,1679
1,1c,explicit_inference,11,AC,intermixed,5,correct,3303
1,1c,explicit_inference,12,AC,intermixed,4,correct,2216
1,1c,explicit_direct,1,BC,blocked,3,correct,3795
1,1c,explicit_direct,2,AB,intermixed,4,correct,2066
1,1c,explicit_direct,3,AB,intermixed,6,incorrect,1785
1,1c,explicit_direct,4,BC,intermixed,5,correct,1735
1,1c,explicit_direct,5,AB,blocked,2,correct,1267
1,1c,explicit_direct,6,AB,blocked,3,correct,1397
1,1c,explicit_direct,7,BC,blocked,1,correct,1065
1,1c,explicit_direct,8,BC,blocked,2,correct,1550
1,1c,explicit_direct,9,AB,intermixed,5,correct,1622
1,1c,explicit_direct,10,BC,blocked,3,correct,2414
1,1c,explicit_direct,11,BC,intermixed,5,correct,1679
1,1c,explicit_direct,12,AB,blocked,3,correct,918
1,1c,explicit_direct,13,BC,blocked,2,correct,1344
1,1c,explicit_direct,14,BC,intermixed,6,correct,1882
1,1c,explicit_direct,15,BC,blocked,1,correct,1161
1,1c,explicit_direct,16,AB,intermixed,4,correct,2156
1,1c,explicit_direct,17,AB,blocked,1,correct,1630
1,1c,explicit_direct,18,BC,intermixed,6,correct,1356
1,1c,explicit_direct,19,AB,blocked,1,correct,1646
1,1c,explicit_direct,20,AB,intermixed,5,correct,1954
1,1c,explicit_direct,21,BC,intermixed,4,correct,1465
1,1c,explicit_direct,22,AB,blocked,2,correct,1114
1,1c,explicit_direct,23,BC,intermixed,4,correct,2834
1,1c,explicit_direct,24,AB,intermixed,6,correct,2340
2,1c,speeded_recognition,1,foil,blocked,N/A,correct,999
2,1c,speeded_recognition,2,BC,intermixed,6,correct,1251
2,1c,speeded_recognition,3,foil,intermixed,N/A,correct,972
2,1c,speeded_recognition,4,AC,intermixed,6,correct,869
2,1c,speeded_recognition,5,AB,blocked,3,correct,1224
2,1c,speeded_recognition,6,AC,intermixed,5,correct,940
2,1c,speeded_recognition,7,AC,blocked,1,correct,1224
2,1c,speeded_recognition,8,BC,intermixed,5,correct,939
2,1c,speeded_recognition,9,foil,blocked,N/A,correct,939
2,1c,speeded_recognition,10,BC,blocked,3,correct,1179
2,1c,speeded_recognition,11,foil,intermixed,N/A,correct,1182
2,1c,speeded_recognition,12,BC,intermixed,6,correct,1387
2,1c,speeded_recognition,13,AB,blocked,2,correct,1324
2,1c,speeded_recognition,14,foil,blocked,N/A,incorrect,2316
2,1c,speeded_recognition,15,foil,blocked,N/A,correct,1380
2,1c,speeded_recognition,16,AB,intermixed,5,correct,1250
2,1c,speeded_recognition,17,AC,blocked,2,correct,1076
2,1c,speeded_recognition,18,foil,intermixed,N/A,correct,963
2,1c,speeded_recognition,19,AB,blocked,1,correct,1060
2,1c,speeded_recognition,20,AB,intermixed,6,correct,1171
2,1c,speeded_recognition,21,AB,blocked,3,correct,835
2,1c,speeded_recognition,22,AC,intermixed,6,correct,932
2,1c,speeded_recognition,23,AC,blocked,1,correct,1294
2,1c,speeded_recognition,24,foil,intermixed,N/A,correct,898
2,1c,speeded_recognition,25,AC,intermixed,4,correct,827
2,1c,speeded_recognition,26,BC,blocked,1,correct,1164
2,1c,speeded_recognition,27,AB,intermixed,4,correct,796
2,1c,speeded_recognition,28,foil,blocked,N/A,incorrect,1107
2,1c,speeded_recognition,29,AB,blocked,1,correct,983
2,1c,speeded_recognition,30,AC,intermixed,5,correct,1151
2,1c,speeded_recognition,31,BC,blocked,1,correct,1299
2,1c,speeded_recognition,32,BC,intermixed,4,correct,1571
2,1c,speeded_recognition,33,BC,blocked,2,correct,1285
2,1c,speeded_recognition,34,foil,intermixed,N/A,correct,818
2,1c,speeded_recognition,35,foil,intermixed,N/A,correct,1071
2,1c,speeded_recognition,36,BC,blocked,2,correct,1415
2,1c,speeded_recognition,37,AC,intermixed,4,correct,1088
2,1c,speeded_recognition,38,foil,blocked,N/A,correct,1348
2,1c,speeded_recognition,39,AC,blocked,2,correct,1515
2,1c,speeded_recognition,40,AB,intermixed,6,correct,1403
2,1c,speeded_recognition,41,AC,blocked,3,correct,1381
2,1c,speeded_recognition,42,AB,intermixed,5,correct,1232
2,1c,speeded_recognition,43,AC,blocked,3,correct,1235
2,1c,speeded_recognition,44,AB,intermixed,4,correct,1263
2,1c,speeded_recognition,45,BC,blocked,3,correct,1288
2,1c,speeded_recognition,46,BC,intermixed,5,correct,1620
2,1c,speeded_recognition,47,AB,blocked,2,correct,1294
2,1c,speeded_recognition,48,BC,intermixed,4,correct,1167
2,1c,explicit_inference,1,AC,blocked,1,correct,3693
2,1c,explicit_inference,2,AC,intermixed,6,correct,3089
2,1c,explicit_inference,3,AC,intermixed,5,correct,1695
2,1c,explicit_inference,4,AC,blocked,1,correct,1873
2,1c,explicit_inference,5,AC,intermixed,5,correct,1497
2,1c,explicit_inference,6,AC,blocked,2,incorrect,2145
2,1c,explicit_inference,7,AC,blocked,3,correct,2048
2,1c,explicit_inference,8,AC,intermixed,4,correct,2555
2,1c,explicit_inference,9,AC,blocked,3,correct,2558
2,1c,explicit_inference,10,AC,intermixed,6,correct,1555
2,1c,explicit_inference,11,AC,blocked,2,correct,3083
2,1c,explicit_inference,12,AC,intermixed,4,correct,1648
2,1c,explicit_direct,1,AB,intermixed,6,correct,2629
2,1c,explicit_direct,2,AB,blocked,1,correct,1348
2,1c,explicit_direct,3,AB,blocked,3,correct,1253
2,1c,explicit_direct,4,BC,blocked,2,correct,1776
2,1c,explicit_direct,5,AB,blocked,1,correct,3249
2,1c,explicit_direct,6,AB,blocked,3,correct,1427
2,1c,explicit_direct,7,BC,intermixed,4,correct,1600
2,1c,explicit_direct,8,BC,blocked,1,correct,1760
2,1c,explicit_direct,9,AB,blocked,2,correct,1640
2,1c,explicit_direct,10,AB,intermixed,4,correct,1972
2,1c,explicit_direct,11,BC,blocked,2,correct,1845
2,1c,explicit_direct,12,BC,intermixed,6,correct,1448
2,1c,explicit_direct,13,AB,blocked,2,correct,1265
2,1c,explicit_direct,14,BC,intermixed,5,correct,1534
2,1c,explicit_direct,15,BC,blocked,3,correct,1432
2,1c,explicit_direct,16,BC,intermixed,6,correct,1543
2,1c,explicit_direct,17,BC,blocked,1,correct,1153
2,1c,explicit_direct,18,BC,intermixed,5,correct,1324
2,1c,explicit_direct,19,BC,intermixed,4,correct,1478
2,1c,explicit_direct,20,AB,intermixed,5,correct,1402
2,1c,explicit_direct,21,AB,intermixed,6,correct,1176
2,1c,explicit_direct,22,BC,blocked,3,correct,1240
2,1c,explicit_direct,23,AB,intermixed,5,correct,1136
2,1c,explicit_direct,24,AB,intermixed,4,correct,1194
3,1c,speeded_recognition,1,AB,intermixed,6,correct,1940
3,1c,speeded_recognition,2,foil,blocked,N/A,correct,1730
3,1c,speeded_recognition,3,BC,blocked,3,correct,1508
3,1c,speeded_recognition,4,BC,intermixed,5,correct,1405
3,1c,speeded_recognition,5,AC,blocked,3,correct,1400
3,1c,speeded_recognition,6,AC,intermixed,6,correct,1471
3,1c,speeded_recognition,7,BC,blocked,2,correct,1999
3,1c,speeded_recognition,8,AB,intermixed,5,correct,2011
3,1c,speeded_recognition,9,BC,blocked,2,correct,1481
3,1c,speeded_recognition,10,BC,intermixed,6,correct,1805
3,1c,speeded_recognition,11,foil,intermixed,N/A,correct,1832
3,1c,speeded_recognition,12,foil,blocked,N/A,correct,1174
3,1c,speeded_recognition,13,AB,blocked,3,correct,1382
3,1c,speeded_recognition,14,AB,intermixed,6,correct,1958
3,1c,speeded_recognition,15,BC,blocked,1,correct,2000
3,1c,speeded_recognition,16,AC,intermixed,5,correct,1977
3,1c,speeded_recognition,17,foil,blocked,N/A,correct,1881
3,1c,speeded_recognition,18,AC,blocked,1,correct,1777
3,1c,speeded_recognition,19,AC,intermixed,4,correct,1993
3,1c,speeded_recognition,20,AC,blocked,2,correct,1932
3,1c,speeded_recognition,21,foil,blocked,N/A,correct,1339
3,1c,speeded_recognition,22,BC,intermixed,4,correct,1884
3,1c,speeded_recognition,23,AB,blocked,3,correct,1539
3,1c,speeded_recognition,24,AC,intermixed,5,correct,2100
3,1c,speeded_recognition,25,AB,blocked,2,correct,2028
3,1c,speeded_recognition,26,AB,intermixed,4,correct,1505
3,1c,speeded_recognition,27,AC,blocked,3,correct,2121
3,1c,speeded_recognition,28,AC,intermixed,6,correct,2367
3,1c,speeded_recognition,29,AC,blocked,1,incorrect,1849
3,1c,speeded_recognition,30,foil,blocked,N/A,correct,1944
3,1c,speeded_recognition,31,foil,intermixed,N/A,correct,1964
3,1c,speeded_recognition,32,AB,blocked,1,N/A,N/A
3,1c,speeded_recognition,33,AB,intermixed,5,incorrect,1801
3,1c,speeded_recognition,34,AC,blocked,2,correct,1904
3,1c,speeded_recognition,35,AB,intermixed,4,correct,1938
3,1c,speeded_recognition,36,foil,intermixed,N/A,correct,1644
3,1c,speeded_recognition,37,AB,blocked,2,correct,1099
3,1c,speeded_recognition,38,BC,intermixed,6,correct,1409
3,1c,speeded_recognition,39,BC,blocked,3,correct,1543
3,1c,speeded_recognition,40,foil,blocked,N/A,correct,1895
3,1c,speeded_recognition,41,foil,intermixed,N/A,correct,1874
3,1c,speeded_recognition,42,AB,blocked,1,correct,1885
3,1c,speeded_recognition,43,BC,intermixed,4,correct,1937
3,1c,speeded_recognition,44,foil,intermixed,N/A,correct,1998
3,1c,speeded_recognition,45,AC,intermixed,4,correct,1945
3,1c,speeded_recognition,46,BC,blocked,1,correct,1892
3,1c,speeded_recognition,47,BC,intermixed,5,correct,1658
3,1c,speeded_recognition,48,foil,intermixed,N/A,correct,1860
3,1c,explicit_inference,1,AC,intermixed,5,correct,2953
3,1c,explicit_inference,2,AC,blocked,1,correct,2280
3,1c,explicit_inference,3,AC,blocked,3,correct,2158
3,1c,explicit_inference,4,AC,intermixed,6,correct,1441
3,1c,explicit_inference,5,AC,blocked,3,correct,1606
3,1c,explicit_inference,6,AC,blocked,2,correct,2111
3,1c,explicit_inference,7,AC,intermixed,4,correct,3545
3,1c,explicit_inference,8,AC,blocked,1,correct,2341
3,1c,explicit_inference,9,AC,blocked,2,correct,2615
3,1c,explicit_inference,10,AC,intermixed,6,correct,1820
3,1c,explicit_inference,11,AC,intermixed,4,correct,3451
3,1c,explicit_inference,12,AC,intermixed,5,correct,1858
3,1c,explicit_direct,1,AB,blocked,2,correct,1930
3,1c,explicit_direct,2,BC,blocked,3,correct,1009
3,1c,explicit_direct,3,AB,intermixed,4,correct,1200
3,1c,explicit_direct,4,AB,blocked,2,correct,1189
3,1c,explicit_direct,5,AB,intermixed,6,correct,1538
3,1c,explicit_direct,6,BC,blocked,1,correct,1034
3,1c,explicit_direct,7,AB,intermixed,5,correct,2392
3,1c,explicit_direct,8,BC,intermixed,6,correct,1343
3,1c,explicit_direct,9,BC,blocked,3,correct,1495
3,1c,explicit_direct,10,AB,intermixed,6,correct,1016
3,1c,explicit_direct,11,BC,intermixed,5,correct,1523
3,1c,explicit_direct,12,BC,blocked,1,correct,1350
3,1c,explicit_direct,13,BC,intermixed,4,correct,1131
3,1c,explicit_direct,14,AB,intermixed,5,correct,1550
3,1c,explicit_direct,15,AB,intermixed,4,correct,1983
3,1c,explicit_direct,16,BC,blocked,2,correct,3071
3,1c,explicit_direct,17,AB,blocked,1,correct,1337
3,1c,explicit_direct,18,AB,blocked,3,correct,1391
3,1c,explicit_direct,19,BC,intermixed,6,correct,1128
3,1c,explicit_direct,20,BC,intermixed,5,correct,1275
3,1c,explicit_direct,21,BC,blocked,2,correct,1244
3,1c,explicit_direct,22,AB,blocked,3,correct,1101
3,1c,explicit_direct,23,BC,intermixed,4,correct,1372
3,1c,explicit_direct,24,AB,blocked,1,correct,2364
4,1c,speeded_recognition,1,BC,intermixed,5,correct,1958
4,1c,speeded_recognition,2,AB,blocked,2,incorrect,1273
4,1c,speeded_recognition,3,foil,blocked,N/A,correct,2539
4,1c,speeded_recognition,4,BC,intermixed,4,correct,1228
4,1c,speeded_recognition,5,AB,blocked,3,correct,1965
4,1c,speeded_recognition,6,foil,intermixed,N/A,correct,1488
4,1c,speeded_recognition,7,AB,intermixed,5,correct,1491
4,1c,speeded_recognition,8,AB,blocked,3,correct,1212
4,1c,speeded_recognition,9,AC,intermixed,4,correct,1210
4,1c,speeded_recognition,10,BC,blocked,3,correct,1911
4,1c,speeded_recognition,11,BC,intermixed,6,correct,1204
4,1c,speeded_recognition,12,AB,blocked,2,correct,1339
4,1c,speeded_recognition,13,AC,intermixed,4,correct,1256
4,1c,speeded_recognition,14,foil,intermixed,N/A,correct,1579
4,1c,speeded_recognition,15,AC,blocked,1,correct,2431
4,1c,speeded_recognition,16,AB,intermixed,5,correct,1431
4,1c,speeded_recognition,17,foil,intermixed,N/A,correct,1318
4,1c,speeded_recognition,18,AC,blocked,3,correct,1704
4,1c,speeded_recognition,19,AC,intermixed,5,correct,1785
4,1c,speeded_recognition,20,foil,blocked,N/A,correct,2486
4,1c,speeded_recognition,21,BC,blocked,1,correct,2232
4,1c,speeded_recognition,22,foil,blocked,N/A,correct,1224
4,1c,speeded_recognition,23,AC,intermixed,6,incorrect,1696
4,1c,speeded_recognition,24,BC,blocked,2,incorrect,1091
4,1c,speeded_recognition,25,foil,blocked,N/A,correct,1680
4,1c,speeded_recognition,26,AB,intermixed,4,correct,2066
4,1c,speeded_recognition,27,BC,blocked,2,correct,1334
4,1c,speeded_recognition,28,BC,intermixed,5,correct,1562
4,1c,speeded_recognition,29,BC,blocked,3,correct,2937
4,1c,speeded_recognition,30,foil,blocked,N/A,correct,1964
4,1c,speeded_recognition,31,AB,blocked,1,correct,1727
4,1c,speeded_recognition,32,AB,intermixed,6,correct,2193
4,1c,speeded_recognition,33,foil,blocked,N/A,correct,1572
4,1c,speeded_recognition,34,AB,intermixed,6,correct,1697
4,1c,speeded_recognition,35,AC,blocked,2,incorrect,1396
4,1c,speeded_recognition,36,AC,intermixed,6,incorrect,1639
4,1c,speeded_recognition,37,AB,blocked,1,correct,1632
4,1c,speeded_recognition,38,AC,intermixed,5,incorrect,2258
4,1c,speeded_recognition,39,foil,intermixed,N/A,correct,1459
4,1c,speeded_recognition,40,AC,blocked,1,correct,1972
4,1c,speeded_recognition,41,foil,intermixed,N/A,correct,1430
4,1c,speeded_recognition,42,BC,intermixed,4,correct,1378
4,1c,speeded_recognition,43,BC,blocked,1,correct,1643
4,1c,speeded_recognition,44,BC,intermixed,6,correct,1655
4,1c,speeded_recognition,45,AC,blocked,2,incorrect,2001
4,1c,speeded_recognition,46,AB,intermixed,4,correct,2208
4,1c,speeded_recognition,47,foil,intermixed,N/A,correct,2110
4,1c,speeded_recognition,48,AC,blocked,3,incorrect,1985
4,1c,explicit_inference,1,AC,intermixed,4,correct,4187
4,1c,explicit_inference,2,AC,intermixed,6,correct,1405
4,1c,explicit_inference,3,AC,intermixed,5,correct,2487
4,1c,explicit_inference,4,AC,intermixed,4,incorrect,2714
4,1c,explicit_inference,5,AC,blocked,1,correct,2707
4,1c,explicit_inference,6,AC,intermixed,6,correct,1433
4,1c,explicit_inference,7,AC,blocked,3,correct,1334
4,1c,explicit_inference,8,AC,blocked,2,correct,1121
4,1c,explicit_inference,9,AC,blocked,1,incorrect,2320
4,1c,explicit_inference,10,AC,blocked,3,correct,1537
4,1c,explicit_inference,11,AC,intermixed,5,correct,2575
4,1c,explicit_inference,12,AC,blocked,2,correct,1138
4,1c,explicit_direct,1,BC,intermixed,4,correct,1266
4,1c,explicit_direct,2,BC,intermixed,6,correct,1313
4,1c,explicit_direct,3,AB,blocked,3,correct,1717
4,1c,explicit_direct,4,BC,blocked,1,correct,1466
4,1c,explicit_direct,5,AB,blocked,2,correct,1061
4,1c,explicit_direct,6,AB,blocked,3,correct,1646
4,1c,explicit_direct,7,AB,blocked,2,correct,1118
4,1c,explicit_direct,8,BC,intermixed,5,correct,2325
4,1c,explicit_direct,9,BC,intermixed,6,correct,1160
4,1c,explicit_direct,10,AB,blocked,1,correct,1569
4,1c,explicit_direct,11,AB,intermixed,6,correct,1122
4,1c,explicit_direct,12,BC,blocked,3,correct,1638
4,1c,explicit_direct,13,BC,intermixed,4,correct,1147
4,1c,explicit_direct,14,AB,intermixed,5,correct,2266
4,1c,explicit_direct,15,BC,blocked,1,correct,1412
4,1c,explicit_direct,16,AB,intermixed,4,correct,1723
4,1c,explicit_direct,17,AB,intermixed,5,incorrect,2938
4,1c,explicit_direct,18,BC,blocked,2,correct,1113
4,1c,explicit_direct,19,BC,blocked,3,correct,1674
4,1c,explicit_direct,20,AB,blocked,1,correct,1124
4,1c,explicit_direct,21,BC,blocked,2,correct,1176
4,1c,explicit_direct,22,AB,intermixed,4,correct,2007
4,1c,explicit_direct,23,BC,intermixed,5,correct,1739
4,1c,explicit_direct,24,AB,intermixed,6,correct,1196
5,1c,speeded_recognition,1,AB,intermixed,4,correct,1806
5,1c,speeded_recognition,2,AC,blocked,1,incorrect,2465
5,1c,speeded_recognition,3,AC,intermixed,6,incorrect,1872
5,1c,speeded_recognition,4,foil,intermixed,N/A,incorrect,1974
5,1c,speeded_recognition,5,BC,intermixed,5,correct,1635
5,1c,speeded_recognition,6,AC,blocked,2,incorrect,1482
5,1c,speeded_recognition,7,BC,intermixed,5,correct,1467
5,1c,speeded_recognition,8,AB,blocked,3,correct,1201
5,1c,speeded_recognition,9,AB,intermixed,6,correct,1547
5,1c,speeded_recognition,10,AC,blocked,2,incorrect,2099
5,1c,speeded_recognition,11,AC,intermixed,5,incorrect,2014
5,1c,speeded_recognition,12,AB,blocked,3,correct,2216
5,1c,speeded_recognition,13,foil,blocked,N/A,incorrect,2810
5,1c,speeded_recognition,14,AB,intermixed,4,correct,1585
5,1c,speeded_recognition,15,BC,blocked,2,correct,1550
5,1c,speeded_recognition,16,foil,blocked,N/A,incorrect,1638
5,1c,speeded_recognition,17,AB,intermixed,5,correct,1494
5,1c,speeded_recognition,18,AC,blocked,1,incorrect,1331
5,1c,speeded_recognition,19,AC,intermixed,4,incorrect,1925
5,1c,speeded_recognition,20,foil,intermixed,N/A,incorrect,1724
5,1c,speeded_recognition,21,BC,blocked,3,correct,1454
5,1c,speeded_recognition,22,BC,intermixed,6,correct,1733
5,1c,speeded_recognition,23,BC,blocked,1,correct,1626
5,1c,speeded_recognition,24,BC,intermixed,4,correct,1445
5,1c,speeded_recognition,25,foil,intermixed,N/A,incorrect,1430
5,1c,speeded_recognition,26,AB,blocked,1,correct,2244
5,1c,speeded_recognition,27,AC,intermixed,4,incorrect,2422
5,1c,speeded_recognition,28,AB,blocked,2,correct,1455
5,1c,speeded_recognition,29,foil,blocked,N/A,incorrect,1970
5,1c,speeded_recognition,30,BC,intermixed,4,correct,2180
5,1c,speeded_recognition,31,foil,blocked,N/A,incorrect,1780
5,1c,speeded_recognition,32,AC,blocked,3,incorrect,1234
5,1c,speeded_recognition,33,foil,intermixed,N/A,incorrect,1466
5,1c,speeded_recognition,34,BC,blocked,1,correct,1617
5,1c,speeded_recognition,35,AB,intermixed,6,correct,1948
5,1c,speeded_recognition,36,foil,blocked,N/A,incorrect,1494
5,1c,speeded_recognition,37,AC,blocked,3,incorrect,1520
5,1c,speeded_recognition,38,AC,intermixed,6,incorrect,1657
5,1c,speeded_recognition,39,AB,blocked,2,correct,1612
5,1c,speeded_recognition,40,foil,intermixed,N/A,incorrect,1087
5,1c,speeded_recognition,41,AB,blocked,1,correct,1605
5,1c,speeded_recognition,42,AB,intermixed,5,correct,969
5,1c,speeded_recognition,43,foil,blocked,N/A,incorrect,1356
5,1c,speeded_recognition,44,BC,blocked,2,correct,1604
5,1c,speeded_recognition,45,AC,intermixed,5,incorrect,1468
5,1c,speeded_recognition,46,BC,blocked,3,correct,1509
5,1c,speeded_recognition,47,BC,intermixed,6,correct,1284
5,1c,speeded_recognition,48,foil,intermixed,N/A,incorrect,1608
5,1c,explicit_inference,1,AC,intermixed,4,correct,8749
5,1c,explicit_inference,2,AC,blocked,1,correct,2598
5,1c,explicit_inference,3,AC,blocked,3,correct,4045
5,1c,explicit_inference,4,AC,blocked,2,correct,3757
5,1c,explicit_inference,5,AC,intermixed,4,correct,2529
5,1c,explicit_inference,6,AC,intermixed,5,correct,1989
5,1c,explicit_inference,7,AC,intermixed,6,incorrect,2641
5,1c,explicit_inference,8,AC,blocked,1,correct,2282
5,1c,explicit_inference,9,AC,intermixed,5,correct,2301
5,1c,explicit_inference,10,AC,blocked,2,correct,2583
5,1c,explicit_inference,11,AC,intermixed,6,correct,3208
5,1c,explicit_inference,12,AC,blocked,3,correct,2322
5,1c,explicit_direct,1,AB,blocked,1,correct,2776
5,1c,explicit_direct,2,BC,blocked,2,correct,5435
5,1c,explicit_direct,3,AB,blocked,3,correct,2496
5,1c,explicit_direct,4,BC,blocked,1,correct,1649
5,1c,explicit_direct,5,AB,intermixed,6,correct,2064
5,1c,explicit_direct,6,BC,intermixed,4,correct,2646
5,1c,explicit_direct,7,BC,blocked,2,incorrect,1496
5,1c,explicit_direct,8,AB,intermixed,4,correct,1943
5,1c,explicit_direct,9,BC,blocked,3,correct,1986
5,1c,explicit_direct,10,AB,intermixed,5,correct,1784
5,1c,explicit_direct,11,AB,blocked,2,incorrect,2982
5,1c,explicit_direct,12,BC,intermixed,5,correct,1705
5,1c,explicit_direct,13,AB,blocked,1,correct,2229
5,1c,explicit_direct,14,BC,intermixed,5,correct,1233
5,1c,explicit_direct,15,BC,intermixed,6,correct,1807
5,1c,explicit_direct,16,BC,blocked,1,correct,1654
5,1c,explicit_direct,17,AB,intermixed,6,incorrect,1257
5,1c,explicit_direct,18,AB,intermixed,5,correct,1411
5,1c,explicit_direct,19,BC,intermixed,6,incorrect,1587
5,1c,explicit_direct,20,BC,blocked,3,correct,1413
5,1c,explicit_direct,21,BC,intermixed,4,incorrect,1369
5,1c,explicit_direct,22,AB,blocked,2,correct,1754
5,1c,explicit_direct,23,AB,blocked,3,incorrect,1337
5,1c,explicit_direct,24,AB,intermixed,4,correct,1583
6,1c,speeded_recognition,1,BC,blocked,2,correct,1993
6,1c,speeded_recognition,2,foil,blocked,N/A,correct,1816
6,1c,speeded_recognition,3,AB,intermixed,4,correct,1406
6,1c,speeded_recognition,4,AB,blocked,1,correct,1882
6,1c,speeded_recognition,5,BC,intermixed,4,incorrect,1857
6,1c,speeded_recognition,6,foil,intermixed,N/A,correct,1420
6,1c,speeded_recognition,7,AB,blocked,3,correct,1560
6,1c,speeded_recognition,8,AC,intermixed,6,correct,3229
6,1c,speeded_recognition,9,AB,blocked,2,incorrect,2165
6,1c,speeded_recognition,10,BC,intermixed,4,correct,2324
6,1c,speeded_recognition,11,AB,blocked,1,correct,2167
6,1c,speeded_recognition,12,AC,intermixed,4,correct,1509
6,1c,speeded_recognition,13,foil,intermixed,N/A,correct,1433
6,1c,speeded_recognition,14,AC,blocked,2,incorrect,2682
6,1c,speeded_recognition,15,AC,intermixed,6,incorrect,1664
6,1c,speeded_recognition,16,BC,blocked,3,correct,1654
6,1c,speeded_recognition,17,foil,blocked,N/A,correct,1467
6,1c,speeded_recognition,18,BC,intermixed,6,correct,1823
6,1c,speeded_recognition,19,AC,blocked,1,correct,1685
6,1c,speeded_recognition,20,BC,intermixed,6,correct,1303
6,1c,speeded_recognition,21,AC,blocked,3,correct,1671
6,1c,speeded_recognition,22,foil,blocked,N/A,correct,1239
6,1c,speeded_recognition,23,AC,intermixed,5,correct,1855
6,1c,speeded_recognition,24,foil,intermixed,N/A,correct,1763
6,1c,speeded_recognition,25,BC,blocked,1,correct,1491
6,1c,speeded_recognition,26,AB,intermixed,6,correct,1474
6,1c,speeded_recognition,27,foil,blocked,N/A,correct,1980
6,1c,speeded_recognition,28,AB,blocked,2,correct,1807
6,1c,speeded_recognition,29,BC,intermixed,5,correct,1297
6,1c,speeded_recognition,30,BC,blocked,3,correct,1106
6,1c,speeded_recognition,31,AB,intermixed,4,correct,1178
6,1c,speeded_recognition,32,AC,blocked,2,incorrect,1616
6,1c,speeded_recognition,33,AC,intermixed,4,correct,1838
6,1c,speeded_recognition,34,foil,blocked,N/A,correct,1809
6,1c,speeded_recognition,35,AC,intermixed,5,correct,2144
